6.8771e-05 0.000105234 0.000160101 0.000242115 0.000363889 0.000543491 0.000806633 0.00118966 0.00174356 0.00253923 0.00367421 0.00528086 0.00753589 0.0106709 0.0149838 0.0208513 0.0287459 0.0392608 0.0531508 0.0713867 0.0952061 0.126105 0.165693 0.215354 0.275797 0.346754 0.42716 0.515854 0.612355 0.717195 0.832219 0.962265 1.11792 1.31455 1.5636 1.8622 2.19875 2.5752 2.9956 3.40685 3.73688 4.0368 4.35522 4.5952 4.61307 4.43326 4.2064 4.06643 3.93638 3.87093 3.90376 3.89984 3.90558 3.88852 3.71601 3.47279 3.29662 3.22656 3.19513 3.0803 2.87393 2.65031 2.44939 2.28356 2.14367 1.99785 1.8176 1.6 1.36472 1.13681 0.932382 0.756704 0.609217 0.487248 0.387375 0.306056 0.240083 0.186764 0.143897 0.109681 0.0826327 0.0615065 0.0452364 0.0328941 0.0236718 0.0168781 0.0119369 0.00838258 0.00584981 0.00405919 0.00280181 0.00192414 0.00131487 0.000894114 0.000605031 0.000407418 0.000273013 0.00018206 0.000120821 7.97958e-05 
0.000104616 0.000160751 0.000245571 0.000372858 0.00056254 0.000843232 0.00125574 0.00185791 0.00273117 0.00398932 0.00578986 0.00834795 0.0119527 0.0169848 0.0239336 0.0334143 0.0461871 0.0631891 0.0855976 0.11494 0.153234 0.203067 0.267402 0.348899 0.448803 0.565993 0.697217 0.838942 0.989582 1.14985 1.32126 1.50803 1.72651 2.00844 2.38068 2.82788 3.29099 3.76602 4.32104 4.91353 5.34527 5.72396 6.18993 6.47181 6.42425 6.12695 5.70999 5.4655 5.33798 5.31267 5.52814 5.48683 5.51748 5.52451 5.1945 4.79346 4.56385 4.55635 4.61891 4.46445 4.20283 3.94065 3.68575 3.47736 3.31849 3.13668 2.86763 2.51681 2.13567 1.77589 1.46044 1.191 0.963877 0.774952 0.619242 0.491448 0.386875 0.301684 0.232726 0.177379 0.133453 0.0990822 0.0726262 0.0526085 0.0377107 0.0267879 0.0188821 0.0132211 0.00920292 0.00637148 0.0043886 0.00300766 0.00205098 0.00139161 0.000939502 0.0006311 0.000421817 0.000280534 0.00018565 0.000122254 
0.000158203 0.000244117 0.0003745 0.000570968 0.000864848 0.00130119 0.00194434 0.00288561 0.00425389 0.00622998 0.00906553 0.0131069 0.0188231 0.0268362 0.0379483 0.053163 0.0736999 0.101019 0.136896 0.183607 0.244263 0.323161 0.425704 0.557219 0.720341 0.912115 1.12373 1.3452 1.5723 1.80837 2.05591 2.3119 2.59484 2.96919 3.5059 4.18613 4.78722 5.22376 5.74694 6.41443 6.90502 7.3621 8.0676 8.32233 8.00947 7.56326 7.15751 6.86066 6.7715 6.60897 6.7608 6.89178 7.13352 7.09798 6.66987 6.16542 5.91191 5.96741 6.14269 5.95996 5.77847 5.59348 5.30668 5.07114 4.94279 4.75294 4.35157 3.79481 3.20728 2.68037 2.22789 1.83616 1.49945 1.21551 0.97855 0.781338 0.617842 0.483268 0.373431 0.284659 0.213854 0.158336 0.115641 0.0834398 0.0595849 0.0421833 0.0296489 0.0207109 0.0143879 0.00994367 0.00683739 0.00467761 0.00318366 0.00215567 0.00145206 0.000973055 0.000648714 0.000430275 0.000283944 0.000186436 
0.000237747 0.000368419 0.000567631 0.000869122 0.0013219 0.00199652 0.00299379 0.00445677 0.00658751 0.00967004 0.0141014 0.020432 0.0294143 0.0420556 0.0596648 0.0838796 0.116663 0.160278 0.217316 0.29093 0.385479 0.507569 0.666685 0.873637 1.13505 1.44517 1.78225 2.11881 2.44218 2.76519 3.10386 3.43388 3.75495 4.18765 4.87762 5.87015 6.71144 6.82296 7.06661 7.36183 7.67085 8.14318 8.84969 9.07687 8.82767 8.57833 8.37673 8.0897 7.76091 7.57783 7.63146 7.78004 8.08192 8.24745 8.00494 7.58037 7.31229 7.30405 7.43783 7.43049 7.48415 7.47016 7.20282 6.95296 6.89622 6.74685 6.15986 5.34189 4.5443 3.87574 3.295 2.76291 2.28696 1.87671 1.5266 1.22822 0.976334 0.766568 0.593711 0.452742 0.339582 0.250658 0.182382 0.131096 0.0932968 0.0658657 0.0461957 0.0322177 0.0223527 0.0154294 0.0105955 0.00723758 0.00491734 0.0033229 0.00223337 0.00149306 0.000992863 0.000656776 0.000432196 0.000282945 
0.000354947 0.000552354 0.000854747 0.00131452 0.00200798 0.00304512 0.00458298 0.00684411 0.0101423 0.0149183 0.0217896 0.0316171 0.0455886 0.0653139 0.0929101 0.131045 0.182897 0.252002 0.34208 0.4571 0.602215 0.786145 1.02409 1.33715 1.7426 2.23359 2.76262 3.2594 3.6829 4.05773 4.45078 4.82378 5.12192 5.54442 6.26186 7.2584 8.01915 8.21507 8.28835 7.88303 7.84188 8.1243 8.60927 9.01201 9.26087 9.40671 9.36167 9.13846 8.65262 8.38947 8.40092 8.50715 8.80355 9.2166 9.41712 9.19856 8.84567 8.64177 8.72725 8.85784 9.21629 9.33653 9.18845 8.80152 8.56859 8.27209 7.68021 6.82968 6.02258 5.33945 4.69467 4.03302 3.4062 2.84588 2.34666 1.90412 1.52243 1.20131 0.933608 0.712421 0.533371 0.392405 0.284463 0.203778 0.144633 0.101919 0.0714024 0.0497643 0.0345081 0.0238038 0.0163303 0.01114 0.00755605 0.00509604 0.00341767 0.00227941 0.00151196 0.000997498 0.000654572 0.000427268 
0.000526288 0.000822341 0.00127809 0.00197447 0.00302975 0.00461464 0.0069727 0.0104481 0.0155238 0.0228758 0.033449 0.0485638 0.0700572 0.100451 0.143116 0.202362 0.283349 0.39171 0.532865 0.711355 0.931343 1.20076 1.53974 1.98515 2.57654 3.3159 4.11596 4.82358 5.34422 5.65183 5.87005 6.11725 6.3622 6.76948 7.45392 8.32608 8.96918 9.15976 8.79896 8.19174 7.94754 8.13805 8.62726 9.26093 9.78198 10.044 10.0337 9.925 9.54898 9.18497 9.20449 9.37562 9.71662 10.3625 10.9683 10.8976 10.4291 9.76653 9.57995 9.87541 10.5224 10.771 10.8544 10.268 9.7162 9.22414 8.71177 8.19152 7.58698 6.9915 6.37985 5.66764 4.93368 4.22489 3.54007 2.89593 2.33113 1.85392 1.44858 1.10639 0.826526 0.606096 0.437974 0.312969 0.221805 0.156223 0.109467 0.076327 0.0529408 0.0365115 0.0250295 0.0170531 0.0115479 0.00777329 0.00520205 0.0034615 0.0022904 0.00150711 0.000986235 0.00064187 
0.00077479 0.00121528 0.00189678 0.00294354 0.00453795 0.00694394 0.0105379 0.0158496 0.0236177 0.0348667 0.0510188 0.0740547 0.106741 0.152919 0.217822 0.308282 0.432611 0.599871 0.81836 1.09329 1.42447 1.81001 2.26579 2.84621 3.62222 4.61066 5.69032 6.57014 7.27102 7.42508 7.15304 7.1183 7.31024 7.69129 8.33172 9.10268 9.63725 9.88269 9.30634 8.52414 8.2253 8.42689 8.95691 9.73659 10.4456 10.6653 10.6235 10.5658 10.2951 10.0338 10.2795 10.39 10.6145 11.2689 11.8646 11.74 11.201 10.3679 10.0711 10.3312 10.9856 11.6793 11.7039 11.2963 10.8306 10.3107 9.84532 9.6591 9.19186 8.74113 8.27975 7.6603 6.91584 6.0899 5.18791 4.27299 3.47654 2.80527 2.2099 1.68898 1.25906 0.921056 0.664321 0.474294 0.336246 0.237144 0.166469 0.116259 0.0807149 0.0556729 0.0381403 0.0259537 0.0175466 0.0117891 0.00787339 0.00522747 0.0034507 0.00226478 0.00147798 0.000959099 
0.00113234 0.00178217 0.00279247 0.00435254 0.006742 0.0103672 0.0158079 0.0238777 0.035701 0.0528175 0.0773328 0.112145 0.161288 0.230402 0.327314 0.462504 0.649024 0.901206 1.23192 1.64863 2.14505 2.69108 3.26789 3.94318 4.83373 5.91382 7.02859 7.95912 8.52145 8.69728 8.14853 8.04794 8.25642 8.50368 8.91511 9.46753 9.80267 9.89533 9.55065 9.00022 8.73088 8.89174 9.38991 10.1031 10.8063 11.115 11.1676 11.093 10.8976 10.8129 10.9052 10.9702 11.1998 11.6732 12.0659 11.8356 11.0304 10.3693 10.1475 10.4423 11.248 12.0988 12.2213 12.2625 12.04 11.6298 10.9856 10.7357 10.5818 10.5648 10.4009 9.96566 9.27653 8.35604 7.2242 6.00275 4.99118 4.13584 3.29154 2.51716 1.87648 1.37291 0.990656 0.708347 0.503604 0.35649 0.251155 0.175881 0.122284 0.0843619 0.0577533 0.0392502 0.0264945 0.0177702 0.0118456 0.00784873 0.00516936 0.00338438 0.00220265 0.00142518 
0.00164285 0.00259288 0.00407652 0.00637945 0.00992707 0.0153414 0.0235132 0.0356899 0.0535807 0.079488 0.116488 0.168716 0.241824 0.343703 0.48545 0.682369 0.954145 1.32239 1.8046 2.41061 3.13838 3.91531 4.60867 5.27294 6.16642 7.18071 7.91014 8.53205 8.75835 8.75533 8.64872 8.93632 9.32354 9.26095 9.48384 9.95055 10.234 10.2413 9.99496 9.78379 9.50786 9.48665 9.85303 10.4191 10.9287 11.3283 11.642 11.8502 11.5978 11.394 11.2085 11.1774 11.4389 11.9041 12.3629 11.8521 10.812 10.1781 10.0212 10.3614 11.1902 11.9993 12.4454 12.6841 12.6895 12.6215 11.9695 11.8655 11.9442 12.3058 12.5705 12.4165 11.789 10.7118 9.3551 7.89028 6.78184 5.84969 4.70822 3.62684 2.72362 2.00124 1.44925 1.04132 0.744977 0.530828 0.376043 0.264274 0.18402 0.126954 0.086837 0.0589436 0.0397339 0.0266116 0.0177111 0.0117138 0.00769885 0.00502839 0.00326387 0.00210565 
0.00236665 0.0037426 0.00589936 0.00926288 0.0144735 0.0224762 0.0346329 0.0528543 0.0797419 0.118738 0.174302 0.252192 0.359984 0.50802 0.710866 0.989187 1.37099 1.8878 2.5568 3.36569 4.32635 5.39032 6.25122 6.71542 7.29924 7.95258 8.52263 8.75431 8.70762 8.75573 8.98424 9.67237 10.0737 9.9851 10.2473 10.834 11.1517 11.2265 10.6612 10.4628 10.3921 10.2355 10.2754 10.6428 11.057 11.3606 11.743 12.0282 11.8957 11.5432 11.2555 11.2309 11.5074 11.9815 12.3587 11.7102 10.7538 10.123 9.97493 10.2733 10.932 11.7698 12.6646 12.9332 12.9096 12.9005 12.8512 12.9742 13.333 13.9332 14.5485 14.5198 13.9314 12.7176 11.275 9.65503 8.50788 7.59617 6.3067 5.02018 3.8358 2.84149 2.07442 1.50528 1.08858 0.783334 0.558864 0.394226 0.274808 0.189516 0.129514 0.0878305 0.0591543 0.0395805 0.0263112 0.017375 0.0113975 0.0074268 0.00480781 0.00309259 
